id,monthly_airbnb_revenue,yearly_airbnb_revenue,total_reservation_days
1.10516E+18,10643.33333,127720,248
43311287,4802,57624,294
46770692,2928.666667,35144,184
47486935,520,6240,104
1.14633E+18,753.3333333,9040,113
53582406,2903.25,34839,237
7.98968E+17,332.5,3990,21
9563868,800,9600,48
53410702,1132.5,13590,45
6.60784E+17,869,10428,66
8.64065E+17,1910.416667,22925,131
1.00433E+18,866.25,10395,77
1307723,0,0,0
9.63804E+17,4095,49140,140
18823971,686.3333333,8236,71
9.35496E+17,213.5,2562,14
26135711,2903.25,34839,237
27529325,2903.25,34839,237
27623260,2903.25,34839,237
25029982,2903.25,34839,237
52388002,466.0833333,5593,7
8.42693E+17,15.83333333,190,2
13642568,4373.833333,52486,326
5.88559E+17,2280,27360,304
38261351,2586.666667,31040,194
21713551,2903.25,34839,237
1.1384E+18,1041.666667,12500,125
8256749,0,0,0
7.70338E+17,50,600,1
1.08044E+18,1805,21660,190
6.25795E+17,462.5,5550,10
8.11784E+17,395.8333333,4750,95
52920789,1595,19140,87
9.6516E+17,2416.666667,29000,58
7498074,351,4212,36
1.1609E+18,49,588,2
43310986,5319,63828,324
54040139,24.5,294,1
43185743,1293.75,15525,75
53571371,2903.25,34839,237
53571310,2903.25,34839,237
5.87208E+17,58.33333333,700,1
3068852,1411.333333,16936,146
8.21497E+17,7890.666667,94688,269
53576447,2903.25,34839,237
54238875,3460.666667,41528,116
7.4483E+17,2475,29700,270
34866786,1182.5,14190,43
52916520,1446.666667,17360,35
819956,9.166666667,110,2
5.89857E+17,5066,60792,204
7.13834E+17,4318,51816,254
8.73145E+17,433.3333333,5200,26
1.16464E+18,61,732,2
6.74574E+17,21.75,261,1
1.07683E+18,1434.5,17214,151
7.24589E+17,5475,65700,219
35868549,16.66666667,200,1
21700378,2903.25,34839,237
21781859,2903.25,34839,237
26053340,2903.25,34839,237
24955805,2903.25,34839,237
53610849,2903.25,34839,237
29237220,1727,20724,22
1.13551E+18,13605.66667,163268,238
51634025,490.6666667,5888,32
6.40508E+17,1887.5,22650,151
16298529,1118.333333,13420,305
50102924,2640,31680,288
9.30597E+17,2420,29040,242
1.03251E+18,2658.25,31899,343
53661970,4299.75,51597,117
46229870,1415.5,16986,149
47026093,2786.666667,33440,352
9944860,487.5,5850,39
1.16861E+18,3458,41496,182
9.19384E+17,3869,46428,219
1.0401E+18,0,0,0
30597460,2903.25,34839,237
6.68902E+17,1416.666667,17000,136
49708212,605.6666667,7268,46
49341497,614.25,7371,39
30393555,5423.666667,65084,106
21649695,2903.25,34839,237
6.80648E+17,2903.25,34839,237
1.00513E+18,397.5,4770,106
6.54275E+17,4011.583333,48139,161
6.22282E+17,911.25,10935,81
21716772,2903.25,34839,237
7.70276E+17,8820.166667,105842,283
18271282,1872.916667,22475,31
49029323,1020,12240,272
34994129,3776.666667,45320,206
50500205,1066.666667,12800,40
50287920,325,3900,26
38454938,250,3000,30
6501082,3493.5,41922,102
6.53295E+17,11455,137460,237
8.99607E+17,983.3333333,11800,59
6.5403E+17,1323.666667,15884,44
39556673,35233.33333,422800,302
51907154,72.58333333,871,1
1.0107E+18,1210.25,14523,103
2255549,758.3333333,9100,91
44631955,41.66666667,500,2
1.13193E+18,4661,55932,237
38559180,3800,45600,304
6.68902E+17,437.25,5247,33
8.67518E+17,4925,59100,197
51907377,0,0,0
8.81425E+17,2975,35700,119
1.10598E+18,528,6336,96
1793091,1575.833333,18910,122
1.15732E+18,2581.333333,30976,242
1.04012E+18,0,0,0
52997244,641.0833333,7693,49
45530901,422.5,5070,26
1.06728E+18,4260.75,51129,117
48716041,3804.083333,45649,239
1100421,1239.583333,14875,85
8.30355E+17,73.75,885,3
5.99992E+17,370.8333333,4450,25
30393497,8788.75,105465,237
32336400,0,0,0
7.5634E+17,4659.75,55917,171
1.15607E+18,520,6240,32
850712,715.9166667,8591,71
45689278,1380,16560,60
51900464,1085.333333,13024,176
8.88977E+17,2028,24336,39
5.83137E+17,907.5,10890,99
51907219,72.83333333,874,1
6868777,1100,13200,132
1.08109E+18,21,252,1
8.05263E+17,5018.75,60225,219
51907164,72.83333333,874,1
27200105,6155.416667,73865,187
1.08759E+18,391,4692,34
1.03392E+18,3881.166667,46574,146
1.14127E+18,2794,33528,127
1.13552E+18,18108.83333,217306,358
47397326,4524,54288,234
1.06728E+18,5250,63000,100
7.96996E+17,26.16666667,314,2
1.16436E+18,48.83333333,586,2
276021,0,0,0
28200288,9562.916667,114755,295
9.59701E+17,3025.75,36309,273
6.86417E+17,3916.666667,47000,250
1.01072E+18,4300,51600,258
1.20295E+18,1864,22368,96
6.69306E+17,4590,55080,270
53647028,2903.25,34839,237
1155885,2358.5,28302,178
5.80462E+17,2903.25,34839,237
1.10235E+18,1040,12480,96
7.25074E+17,7480,89760,136
30252034,162.9166667,1955,23
45375686,737.5,8850,118
1.08996E+18,15750,189000,280
918049,2050.833333,24610,107
2619802,281.6666667,3380,26
51907281,1733.333333,20800,50
9.13914E+17,2115,25380,188
51262978,6347.916667,76175,277
6.64391E+17,607.5,7290,27
1.1057E+18,1024.666667,12296,29
34119451,25290,303480,360
47467110,2340,28080,216
23235101,552.0833333,6625,53
1.14782E+18,14000,168000,280
9.94792E+17,3017.166667,36206,86
1.1623E+18,1810.5,21726,153
8.42755E+17,1905,22860,127
6.22854E+17,2830.666667,33968,88
8.486E+17,1584.333333,19012,97
1.1863E+18,4494,53928,214
7.54917E+17,6972.083333,83665,145
37630258,0,0,0
37486474,7865,94380,220
9.88395E+17,1661.833333,19942,118
1.103E+18,528,6336,96
52611526,4316.5,51798,267
48324683,15.66666667,188,2
45449415,3157,37884,132
6.75765E+17,8372,100464,208
10812263,3239.166667,38870,299
39860062,1602,19224,27
1.05226E+18,5145,61740,196
1.01087E+18,1874.916667,22499,151
1.1057E+18,3834,46008,108
53287361,724.1666667,8690,55
52009700,0,0,0
48324393,783.3333333,9400,94
8.07574E+17,475,5700,57
7.53554E+17,5984.166667,71810,334
13006008,2593.833333,31126,158
1.15659E+18,456,5472,96
45366428,199.5,2394,57
46791050,14.33333333,172,2
12658099,2133.333333,25600,256
6314148,5290,63480,276
1.11167E+18,52.5,630,63
45530831,165.5,1986,6
46727487,2903.25,34839,237
54069349,823.0833333,9877,83
34202304,2903.25,34839,237
37360635,2903.25,34839,237
40704152,2903.25,34839,237
1.00567E+18,2580,30960,120
8.60005E+17,4759.333333,57112,88
1.09701E+18,960,11520,96
9.44242E+17,4587,55044,198
48754399,119.1666667,1430,26
45449384,1143.166667,13718,38
16299489,812.6666667,9752,212
49460071,9570,114840,261
8.11711E+17,717.75,8613,87
39923048,2903.25,34839,237
1.21369E+18,5096.25,61155,151
6.81111E+17,2903.25,34839,237
1.2043E+18,2248,26976,96
1.08714E+18,4288.333333,51460,332
2620068,294.5,3534,31
46757310,3543.75,42525,315
51907175,103,1236,2
34593016,2204,26448,58
9.79615E+17,950,11400,40
10539779,3555,42660,237
1.1054E+18,2641.666667,31700,317
1.17609E+18,3220,38640,161
40511239,5531.25,66375,295
1.09458E+18,2407.5,28890,270
7.62222E+17,6.25,75,1
1.14087E+18,1457.75,17493,147
42890061,4275.25,51303,349
8.26626E+17,0,0,0
42017846,2903.25,34839,237
9.89039E+17,1995,23940,252
35577620,3405.5,40866,278
8.08467E+17,8888,106656,176
1.21447E+18,4170.833333,50050,91
39569142,2903.25,34839,237
42073495,2903.25,34839,237
37776645,2903.25,34839,237
16584878,2625,31500,126
25519328,52875,634500,282
1.07506E+18,6398,76776,84
5.94978E+17,10,120,1
45097782,387.3333333,4648,28
7.98603E+17,7.333333333,88,1
1.1929E+18,0,0,0
51907134,847.9166667,10175,11
43405197,2903.25,34839,237
191610,3724.666667,44696,296
9.86772E+17,1914,22968,87
1.14789E+18,223.1666667,2678,26
44242998,2968,35616,318
36633511,2903.25,34839,237
40528319,2903.25,34839,237
3493833,3062.5,36750,105
1.18127E+18,533.3333333,6400,32
6.0506E+17,2903.25,34839,237
7.55153E+17,2903.25,34839,237
46539011,2188.333333,26260,260
45781965,2537.5,30450,87
226021,1826.666667,21920,137
1.08915E+18,3461.5,41538,322
6.86188E+17,537.5,6450,43
8536270,0,0,0
5.99994E+17,676.5833333,8119,23
9.76067E+17,6212.5,74550,213
6.57162E+17,654.75,7857,27
49127535,2903.25,34839,237
53649864,2903.25,34839,237
8.24218E+17,1631.666667,19580,178
7.9789E+17,1038.916667,12467,137
1.19128E+18,55.66666667,668,2
52701221,0,0,0
47239416,803.25,9639,119
53746978,2552,30624,58
1.18837E+18,3905.833333,46870,109
1.15771E+18,1974.25,23691,149
40587568,2903.25,34839,237
34253845,386.6666667,4640,32
43595974,1430,17160,143
1.10783E+18,9833.333333,118000,200
7.96982E+17,23.83333333,286,2
118061,606.6666667,7280,56
42619785,2903.25,34839,237
7.30385E+17,162.5,1950,1
40595086,2903.25,34839,237
8.24789E+17,1098.666667,13184,103
46241495,887.25,10647,39
7.6243E+17,1500,18000,120
1.17679E+18,1080,12960,96
22546236,2903.25,34839,237
7.34505E+17,7269.75,87237,243
1.09802E+18,528,6336,96
52336808,2945,35340,186
7.55331E+17,3368.75,40425,275
22663674,2725,32700,60
8.94736E+17,1886,22632,276
8.24998E+17,29.16666667,350,1
50335735,2719.583333,32635,107
4724943,2903.25,34839,237
37138983,4461.333333,53536,112
6.6365E+17,866.25,10395,77
52172540,134.5,1614,3
8.99035E+17,18.25,219,1
53384597,2903.25,34839,237
46357397,1295.333333,15544,67
35025921,4259.166667,51110,269
7.34816E+17,1450,17400,58
1.11167E+18,5000,60000,60
3923128,1131,13572,117
1.09029E+18,3486,41832,63
9.94792E+17,8484.5,101814,239
8.23967E+17,665,7980,57
45469752,763.25,9159,213
5.97775E+17,100,1200,1
46326697,1786,21432,38
4916340,1423.333333,17080,122
39859606,2221.333333,26656,56
7.39825E+17,1650.416667,19805,233
9.32036E+17,2954.666667,35456,277
30034070,6135.25,73623,253
1.00498E+18,393.75,4725,105
6.14322E+17,652.5,7830,58
25506725,3833.666667,46004,217
30469069,4876,58512,276
26127981,13570,162840,276
1.14058E+18,675.5833333,8107,121
1.0107E+18,420.75,5049,27
28100131,2152.5,25830,90
52987956,3678.666667,44144,89
6.12944E+17,1826,21912,332
1780748,37.75,453,3
52838667,431.25,5175,23
5.98923E+17,674.3333333,8092,68
9.01354E+17,4920,59040,246
1.02819E+18,5625,67500,225
6.91948E+17,6.25,75,1
39606116,3060,36720,306
6.73832E+17,96.75,1161,27
9.884E+17,375,4500,25
7.27635E+17,2681.25,32175,65
50281843,207,2484,27
6.64132E+17,5936.5,71238,186
1.0235E+18,3952,47424,152
12192,1478.25,17739,243
52618396,1182.5,14190,86
1.1057E+18,0,0,0
1.00896E+18,7010.833333,84130,358
1.18761E+18,55.66666667,668,2
5.97981E+17,1742.083333,20905,185
1.21369E+18,4682.416667,56189,161
12983699,536.25,6435,33
762145,3050,36600,122
42476362,0,0,0
6.93292E+17,96.75,1161,27
1101035,4296,51552,288
9.53103E+17,1176,14112,96
2863408,991.6666667,11900,119
1.16597E+18,9276.666667,111320,242
8.71072E+17,1531.25,18375,105
7.04856E+17,1287.5,15450,103
43547204,5268.833333,63226,202
8.88235E+17,479.75,5757,57
1.20357E+18,759.6666667,9116,212
1.03631E+18,6723.5,80682,357
7.3967E+17,3105,37260,276
42426655,2903.25,34839,237
16212767,2545.416667,30545,205
8.23897E+17,3303.666667,39644,68
1.11167E+18,2583.333333,31000,31
1.11167E+18,1833.333333,22000,22
6.41376E+17,1796.666667,21560,88
32332890,1388.333333,16660,98
39859439,879.6666667,10556,26
1.19124E+18,55.66666667,668,2
7.71591E+17,1626.333333,19516,164
49218440,2652.75,31833,81
1.1355E+18,16836,202032,244
1.08982E+18,1541,18492,67
8.15888E+17,2736,32832,342
14507274,4543.666667,54524,317
1.11167E+18,1750,21000,21
6.58628E+17,4491.666667,53900,245
9.83668E+17,688.75,8265,29
7.42732E+17,3475,41700,278
894015,1016.666667,12200,100
19068933,1698.75,20385,151
1.04009E+18,0,0,0
1.19042E+18,55.66666667,668,2
40448201,1192.5,14310,106
7.86944E+17,2903.25,34839,237
8.59277E+17,4473.333333,53680,244
14420353,270.8333333,3250,26
698298,3462.5,41550,277
52514131,296.6666667,3560,89
39860155,2061,24732,27
51725222,41.66666667,500,1
7.91868E+17,5450.916667,65411,149
8.08625E+17,2487.833333,29854,253
41323959,0,0,0
1.00567E+18,1892,22704,88
1.12348E+18,0,0,0
3663984,1044,12528,108
19786240,13947.08333,167365,187
8.68571E+17,2566.5,30798,87
28608920,4255,51060,276
47881292,2666.25,31995,237
1.15348E+18,5908.833333,70906,121
7.26191E+17,2412.5,28950,193
1.09568E+18,451,5412,123
51907246,0,0,0
9.39388E+17,720,8640,27
51498194,9674.166667,116090,190
1533652,2247.166667,26966,194
7.81689E+17,6148.333333,73780,124
1.10505E+18,13050,156600,261
48227880,15.91666667,191,1
2569808,944.1666667,11330,103
6.57242E+17,15161.33333,181936,332
41474950,9163.5,109962,298
736187,285.1666667,3422,59
8.42724E+17,1200.416667,14405,43
5706280,450,5400,40
1.12349E+18,0,0,0
21885667,2903.25,34839,237
23433516,2903.25,34839,237
22266609,2903.25,34839,237
46055575,2903.25,34839,237
38908280,974.1666667,11690,70
24632516,1674,20088,186
49579941,3510,42120,117
1.10003E+18,1350,16200,108
7.03483E+17,25,300,2
602070,2581,30972,178
1.0155E+18,7699.5,92394,261
2659732,507.5,6090,105
32549155,3435.833333,41230,310
8.59156E+17,7183.333333,86200,200
45738048,5233.333333,62800,314
8.88141E+17,8172.666667,98072,184
2817967,541.6666667,6500,65
51246356,1475,17700,118
1.06314E+18,2347.916667,28175,245
7.18032E+17,2587.5,31050,207
9.58105E+17,1118.333333,13420,122
9.24473E+17,15165,181980,270
41473245,10535,126420,258
38617814,747.5,8970,46
1.0107E+18,858.6666667,10304,56
1.06721E+18,4507.833333,54094,86
6.57962E+17,5300.75,63609,91
46048266,2903.25,34839,237
1.13989E+18,445,5340,60
1.17113E+18,11.66666667,140,1
21932693,2903.25,34839,237
1.12452E+18,2575.5,30906,153
2607741,908.6666667,10904,94
9.9273E+17,18.16666667,218,2
1.03253E+18,3060,36720,272
22088784,2903.25,34839,237
50260476,1134.666667,13616,74
6.5745E+17,911.25,10935,81
2619549,989,11868,86
1.16466E+18,101.6666667,1220,2
1.0107E+18,2032.916667,24395,119
6.52765E+17,202.5,2430,27
34593055,998.8333333,11986,26
19387694,4250,51000,68
7.07922E+17,2903.25,34839,237
1.1632E+18,4278.5,51342,199
7177666,3879.166667,46550,98
45689285,478.8333333,5746,26
52593554,4759.5,57114,342
1.14789E+18,1750.75,21009,149
1.11167E+18,2083.333333,25000,25
50634191,6327,75924,76
6.07696E+17,1163.75,13965,95
6.0807E+17,2903.25,34839,237
23001611,2903.25,34839,237
1.17296E+18,17951.5,215418,322
24226175,2903.25,34839,237
30291283,1137.5,13650,91
21010586,940.5,11286,57
8.36292E+17,8.75,105,1
8.57776E+17,3744,44928,72
22683927,2903.25,34839,237
45581282,390,4680,24
20815350,3020,36240,302
7.10897E+17,0,0,0
1.06727E+18,8614.666667,103376,208
7.29185E+17,12292.5,147510,330
5.50924E+17,1737.5,20850,139
19470210,1705,20460,124
8.72628E+17,2054.416667,24653,277
19661733,456,5472,144
45689293,4048.75,48585,237
8.137E+17,0,0,0
34205576,640,7680,32
18704413,1306.25,15675,95
6.34033E+17,5365.833333,64390,274
3553768,1995,23940,133
1.05195E+18,11046.75,132561,309
212109,799,9588,102
7.15554E+17,2903.25,34839,237
52172527,583,6996,12
1.02673E+18,1957.75,23493,123
42805340,975,11700,52
49247694,5225,62700,285
46332804,0,0,0
7.5207E+17,7924.166667,95090,257
39004732,2903.25,34839,237
7.63045E+17,1462.5,17550,117
6.03145E+17,0,0,0
1.23114E+18,6.666666667,80,1
867020,470,5640,94
38603451,531,6372,54
7.20863E+17,2903.25,34839,237
8.24003E+17,551,6612,57
6.22289E+17,663.75,7965,59
17866018,950,11400,228
8.66029E+17,1312.5,15750,45
45530908,1260,15120,48
1049224,4280,51360,214
7.94087E+17,5041.25,60495,327
1.18696E+18,55.66666667,668,2
40915227,3116,37392,304
6.19969E+17,3447,41364,108
9.03067E+17,1425,17100,90
43156881,2430,29160,216
39859670,1615,19380,51
1.16152E+18,3412.5,40950,273
1.02089E+18,876.75,10521,63
53145833,31.66666667,380,1
1.06223E+18,1200,14400,96
9.41251E+17,470.25,5643,57
9675609,2903.25,34839,237
1.12413E+18,7595.583333,91147,203
12965288,2903.25,34839,237
13276525,2903.25,34839,237
8.42704E+17,1129.916667,13559,149
43315428,4666.5,55998,306
39868724,5200,62400,192
22685532,2903.25,34839,237
8.87538E+17,10600,127200,212
1.00513E+18,455,5460,105
47277456,2287.5,27450,183
1.01743E+18,6218.666667,74624,352
7.65179E+17,4727.5,56730,310
5.58984E+17,2903.25,34839,237
5.586E+17,2903.25,34839,237
6.49903E+17,2903.25,34839,237
1.09146E+18,3125,37500,150
7129972,2903.25,34839,237
11753792,2695,32340,220
39025632,2903.25,34839,237
8.24835E+17,631.75,7581,57
11786930,2903.25,34839,237
21996542,7520.833333,90250,190
7179646,2903.25,34839,237
9691204,2903.25,34839,237
9698905,2903.25,34839,237
7206401,2903.25,34839,237
40424606,667.9166667,8015,35
9712829,2903.25,34839,237
1.1683E+18,6141,73692,207
1.13553E+18,8448.833333,101386,326
1.16759E+18,4250.75,51009,347
11968958,2903.25,34839,237
9.72573E+17,5652.5,67830,170
30398938,6024.75,72297,261
25904988,2337.5,28050,102
7397699,2903.25,34839,237
9800247,2903.25,34839,237
30392909,6018.75,72225,225
24372429,7182,86184,216
37146931,2903.25,34839,237
12965831,4446.75,53361,363
42738424,775,9300,30
1.18622E+18,55.66666667,668,2
1.14135E+18,46,552,4
13004741,2903.25,34839,237
42694722,4263,51156,348
11885997,2903.25,34839,237
11890279,2903.25,34839,237
7264560,2903.25,34839,237
7265118,2903.25,34839,237
1.12248E+18,2762.5,33150,195
7292891,2903.25,34839,237
9729286,4042.5,48510,330
8.13701E+17,0,0,0
7309427,2903.25,34839,237
7.17989E+17,2096.25,25155,117
11959165,2903.25,34839,237
1.1572E+18,2903.25,34839,237
11967737,2903.25,34839,237
5.6283E+17,268.3333333,3220,46
1.15172E+18,1843.333333,22120,158
1.14798E+18,2903.25,34839,237
12004174,2903.25,34839,237
8.58292E+17,6637.333333,79648,304
43264586,2903.25,34839,237
1.0928E+18,6767.75,81213,253
13025960,2903.25,34839,237
53587623,1392,16704,96
12090887,2903.25,34839,237
1.14137E+18,391,4692,34
42743290,2903.25,34839,237
42689679,2903.25,34839,237
7.18046E+17,489.5833333,5875,25
13080002,2903.25,34839,237
12106946,2903.25,34839,237
1.13781E+18,57.5,690,5
8.6308E+17,2965.666667,35588,164
1.16464E+18,61,732,2
1.18119E+18,2186.25,26235,53
1.14338E+18,2382.916667,28595,215
7573321,2903.25,34839,237
8.01221E+17,5235.75,62829,117
2979097,2125.5,25506,218
13117160,2903.25,34839,237
12153709,2903.25,34839,237
12184956,2903.25,34839,237
7584885,2903.25,34839,237
12184165,2903.25,34839,237
7596078,2903.25,34839,237
4387152,2100,25200,252
8.00437E+17,390,4680,26
9925373,2903.25,34839,237
9925760,2903.25,34839,237
7656308,2903.25,34839,237
39860004,2741.416667,32897,67
12252513,2903.25,34839,237
12252583,2903.25,34839,237
9940443,2903.25,34839,237
9943258,2903.25,34839,237
8.16255E+17,3570,42840,204
6.55155E+17,108,1296,27
5756464,1730.666667,20768,176
1.0928E+18,8084.833333,97018,271
7678187,2903.25,34839,237
1.13284E+18,1862.5,22350,149
47062589,2552,30624,319
37210398,2903.25,34839,237
39197716,2903.25,34839,237
7698593,1837.5,22050,150
35038426,7656,91872,288
9819545,2903.25,34839,237
9819589,2903.25,34839,237
8.61323E+17,13869,166428,268
7500228,2903.25,34839,237
12114628,2903.25,34839,237
13094690,2903.25,34839,237
12133132,2903.25,34839,237
9857920,2903.25,34839,237
12145887,2903.25,34839,237
9862913,2903.25,34839,237
13102116,2903.25,34839,237
7547439,2903.25,34839,237
1.13783E+18,46,552,4
39179129,2903.25,34839,237
1.11524E+18,9874.166667,118490,289
6.83756E+17,10608,127296,208
1.13185E+18,1430,17160,132
1.06718E+18,9855.25,118263,237
7632182,2903.25,34839,237
2607583,516.6666667,6200,62
9.74125E+17,15650,187800,313
7652936,2903.25,34839,237
6.54237E+17,392,4704,32
846854,4370,52440,138
8.00606E+17,5548.5,66582,243
45904558,3033.833333,36406,334
1.01899E+18,4592.5,55110,167
9.69627E+17,9012.5,108150,175
1127770,0,0,0
5.55084E+17,2604,31248,186
5.81112E+17,2903.25,34839,237
9.12599E+17,260,3120,12
7733651,2903.25,34839,237
7851047,2903.25,34839,237
36108534,1545,18540,103
5.65234E+17,4948.416667,59381,119
7843604,2903.25,34839,237
7835470,2903.25,34839,237
1.14135E+18,391,4692,34
45581221,1914,22968,66
52812917,2903.25,34839,237
1.04719E+18,1923.666667,23084,116
7894907,2903.25,34839,237
18599352,604.1666667,7250,58
7901928,2903.25,34839,237
39244920,2903.25,34839,237
1.11167E+18,10.83333333,130,13
45785189,23250,279000,186
12300734,2903.25,34839,237
7734176,2903.25,34839,237
45286583,2419.666667,29036,238
57297,4769.333333,57232,196
54071410,3400,40800,102
39859862,620.5,7446,17
1.14282E+18,2669.583333,32035,215
1.18961E+18,39,468,2
8.28004E+17,16.66666667,200,2
9995513,2903.25,34839,237
1.03869E+18,2700,32400,216
51662471,1080,12960,108
14028018,180,2160,18
43269018,2903.25,34839,237
1.02182E+18,3536.75,42441,329
9999220,2903.25,34839,237
7810109,2903.25,34839,237
45530812,1207.5,14490,46
13108191,1983.333333,23800,70
9.34054E+17,9750,117000,195
10010012,2903.25,34839,237
1.1965E+18,1450,17400,87
2754179,328.6666667,3944,34
10038633,2903.25,34839,237
7801,4495.833333,53950,166
850338,2263.416667,27161,173
39626638,4125,49500,330
10053993,2903.25,34839,237
7939788,2903.25,34839,237
5.60747E+17,456.1666667,5474,46
19379952,1702.083333,20425,43
21728670,2558.333333,30700,307
46019862,922.5,11070,54
7985537,2903.25,34839,237
1.15207E+18,597.3333333,7168,128
7987209,441,5292,36
12409217,250,3000,24
7988259,2903.25,34839,237
1.10095E+18,60.33333333,724,2
6.44996E+17,2625,31500,210
12405814,2903.25,34839,237
53311697,973.5,11682,118
6.86133E+17,2903.25,34839,237
50991222,1760.416667,21125,169
1.21369E+18,4735.5,56826,154
12006770,1891.666667,22700,227
1.1835E+18,8265,99180,174
10148955,2903.25,34839,237
24891549,310,3720,31
1.11167E+18,15.83333333,190,19
10072750,2903.25,34839,237
6.46235E+17,5791.666667,69500,278
10127534,2903.25,34839,237
13182531,2903.25,34839,237
45689231,1602.416667,19229,67
13170106,2903.25,34839,237
6.7871E+17,10.83333333,130,1
13156982,2903.25,34839,237
40971681,1825,21900,292
46262041,1265,15180,132
10161361,2903.25,34839,237
39860936,7988.75,95865,249
8183217,2903.25,34839,237
8183112,2903.25,34839,237
5536844,2903.25,34839,237
8266933,2903.25,34839,237
12471447,2903.25,34839,237
8293802,2903.25,34839,237
10244876,2903.25,34839,237
10247766,2903.25,34839,237
10251768,2903.25,34839,237
8326753,2903.25,34839,237
235960,2975,35700,204
5672288,2903.25,34839,237
8373265,2903.25,34839,237
8388776,2903.25,34839,237
13081306,170,2040,17
12547481,2903.25,34839,237
43688142,6410.25,76923,259
1.0107E+18,1489.75,17877,101
10359702,2903.25,34839,237
10377445,2903.25,34839,237
1.00959E+18,46,552,4
8468662,2903.25,34839,237
8473532,2903.25,34839,237
10386831,2903.25,34839,237
12549290,2903.25,34839,237
10390481,2903.25,34839,237
12560110,2903.25,34839,237
5804184,2903.25,34839,237
5806829,2903.25,34839,237
5826468,2903.25,34839,237
15360687,2929.166667,35150,190
12567993,2903.25,34839,237
14963736,208.3333333,2500,25
5897622,2903.25,34839,237
10473730,2903.25,34839,237
5861963,2903.25,34839,237
1.0096E+18,287.5,3450,25
9857854,42.33333333,508,2
23538486,3484.5,41814,101
10500222,2903.25,34839,237
6002382,2903.25,34839,237
10514166,2903.25,34839,237
6028165,2903.25,34839,237
8627973,2903.25,34839,237
9486111,1880.833333,22570,122
12649685,2903.25,34839,237
10031902,625.5,7506,54
6079079,1151.5,13818,94
1.22678E+18,1897.5,22770,46
10544439,2903.25,34839,237
8663101,2903.25,34839,237
49906500,391.5,4698,81
8665047,2903.25,34839,237
48158801,2903.25,34839,237
34343752,57.91666667,695,1
10568646,2903.25,34839,237
8720923,2903.25,34839,237
1.19724E+18,4200,50400,224
22125701,2903.25,34839,237
23019746,2903.25,34839,237
23024065,2903.25,34839,237
7.81921E+17,0,0,0
22312886,2903.25,34839,237
5.78978E+17,12.25,147,1
9.70986E+17,2903.25,34839,237
9.7682E+17,3405.5,40866,278
8.01304E+17,4434.5,53214,362
6103146,2903.25,34839,237
7.96409E+17,11.83333333,142,1
12705303,2903.25,34839,237
6169068,2903.25,34839,237
54018489,13.75,165,1
12112190,2000,24000,240
9.76214E+17,5475,65700,292
6169981,2903.25,34839,237
6197119,2903.25,34839,237
8799529,2903.25,34839,237
8809578,2903.25,34839,237
8825701,2903.25,34839,237
52168525,1472,17664,48
1.1427E+18,1151.5,13818,94
9.23198E+17,280,3360,60
6225501,2903.25,34839,237
1.14572E+18,1860,22320,124
6262562,2903.25,34839,237
8881765,2903.25,34839,237
6276574,2903.25,34839,237
1.01071E+18,3065.166667,36782,106
6278513,2903.25,34839,237
10686809,2903.25,34839,237
6291454,2903.25,34839,237
8901901,2903.25,34839,237
6302460,2903.25,34839,237
6304928,2903.25,34839,237
8920794,2903.25,34839,237
1.0107E+18,15.25,183,1
52916582,1236.666667,14840,28
8.26173E+17,1647.75,19773,117
1.00373E+18,1728.333333,20740,122
5.82625E+17,1448.666667,17384,82
21148292,1088.75,13065,67
8.08834E+17,0,0,0
1.01616E+18,3216,38592,268
7956593,2903.25,34839,237
7966447,2903.25,34839,237
8608841,2903.25,34839,237
8642982,2903.25,34839,237
6059556,2903.25,34839,237
8648818,2903.25,34839,237
1398234,1555.166667,18662,86
8948898,2903.25,34839,237
7.74836E+17,0,0,0
1.16701E+18,4299.75,51597,351
6347713,2903.25,34839,237
13510347,1362.333333,16348,67
1.07594E+18,1584,19008,216
8973682,2903.25,34839,237
1.18845E+18,5703.75,68445,169
45846335,2475,29700,297
8.15837E+17,2903.25,34839,237
8950064,2903.25,34839,237
7.41354E+17,2903.25,34839,237
8990116,2903.25,34839,237
10811875,2903.25,34839,237
40090536,736.25,8835,93
8.13701E+17,0,0,0
10826734,2903.25,34839,237
9030997,2903.25,34839,237
10835801,2903.25,34839,237
45904973,819,9828,117
10849426,2903.25,34839,237
32102590,8089.083333,97069,283
6.22356E+17,1541.666667,18500,185
9062257,2903.25,34839,237
9063139,2903.25,34839,237
13215481,2903.25,34839,237
12734936,2903.25,34839,237
9078632,2903.25,34839,237
9087285,2903.25,34839,237
6410814,2903.25,34839,237
6428581,2903.25,34839,237
1.03767E+18,3461.333333,41536,118
13220720,2903.25,34839,237
6370889,2903.25,34839,237
6346496,2903.25,34839,237
10919160,2903.25,34839,237
9151677,2903.25,34839,237
6506449,2903.25,34839,237
9.57935E+17,16933.5,203202,213
1.00642E+18,529,6348,46
44288421,4370,52440,228
12760088,2903.25,34839,237
12761563,2903.25,34839,237
1.13782E+18,1460.5,17526,127
6515686,2903.25,34839,237
10930279,2903.25,34839,237
6539114,2903.25,34839,237
47887075,2903.25,34839,237
43105,2110.833333,25330,149
12869930,1375,16500,110
9184982,2903.25,34839,237
25264664,26950,323400,294
6610244,2903.25,34839,237
9247687,2903.25,34839,237
9249597,2903.25,34839,237
